date,closing_price,symbol,type
2023-07-07,102.27,DXY,index
2023-07-06,103.17,DXY,index
2023-07-05,103.37,DXY,index
2023-07-04,103.04,DXY,index
2023-07-03,102.99,DXY,index
2023-07-02,102.983,DXY,index
2023-06-30,102.91,DXY,index
2023-06-29,103.34,DXY,index
2023-06-28,102.91,DXY,index
2023-06-27,102.49,DXY,index
2023-06-26,102.69,DXY,index
2023-06-23,102.9,DXY,index
2023-06-22,102.39,DXY,index
2023-06-21,102.07,DXY,index
2023-06-20,102.54,DXY,index
2023-06-19,102.53,DXY,index
2023-06-16,102.3,DXY,index
2023-06-15,102.12,DXY,index
2023-06-14,103.01,DXY,index
2023-06-13,103.34,DXY,index
2023-06-12,103.63,DXY,index
2023-06-09,103.56,DXY,index
2023-06-08,103.34,DXY,index
2023-06-07,104.1,DXY,index
2023-06-06,104.13,DXY,index
2023-06-05,104.0,DXY,index
2023-06-04,104.104,DXY,index
2023-06-02,104.02,DXY,index
2023-06-01,103.56,DXY,index
2023-05-31,104.32,DXY,index
2023-05-30,104.17,DXY,index
2023-05-29,104.278,DXY,index
2023-05-26,104.21,DXY,index
2023-05-25,104.21,DXY,index
2023-05-24,103.89,DXY,index
2023-05-23,103.49,DXY,index
2023-05-22,103.2,DXY,index
2023-05-19,103.2,DXY,index
2023-05-18,103.58,DXY,index
2023-05-17,102.88,DXY,index
2023-05-16,102.56,DXY,index
2023-05-15,102.43,DXY,index
2023-05-12,102.68,DXY,index
2023-05-11,102.06,DXY,index
2023-05-10,101.48,DXY,index
2023-05-09,101.61,DXY,index
2023-05-08,101.37,DXY,index
2023-05-07,101.182,DXY,index
2023-05-05,101.21,DXY,index
2023-05-04,101.4,DXY,index
2023-05-03,101.34,DXY,index
2023-05-02,101.96,DXY,index
2023-05-01,102.15,DXY,index
2023-04-30,101.707,DXY,index
2023-04-28,101.67,DXY,index
2023-04-27,101.5,DXY,index
2023-04-26,101.47,DXY,index
2023-04-25,101.86,DXY,index
2023-04-24,101.35,DXY,index
2023-04-21,101.82,DXY,index
2023-04-20,101.84,DXY,index
2023-04-19,101.97,DXY,index
2023-04-18,101.75,DXY,index
2023-04-17,102.1,DXY,index
2023-04-16,101.721,DXY,index
2023-04-14,101.55,DXY,index
2023-04-13,101.01,DXY,index
2023-04-12,101.5,DXY,index
2023-04-11,102.2,DXY,index
2023-04-10,102.58,DXY,index
2023-04-09,102.095,DXY,index
2023-04-07,102.09,DXY,index
2023-04-06,101.82,DXY,index
2023-04-05,101.85,DXY,index
2023-04-04,101.59,DXY,index
2023-04-03,102.09,DXY,index
2023-04-02,102.828,DXY,index
2023-03-31,102.51,DXY,index
2023-03-30,102.14,DXY,index
2023-03-29,102.64,DXY,index
2023-03-28,102.43,DXY,index
2023-03-27,102.86,DXY,index
2023-03-24,103.12,DXY,index
2023-03-23,102.53,DXY,index
2023-03-22,102.35,DXY,index
2023-03-21,103.26,DXY,index
2023-03-20,103.28,DXY,index
2023-03-19,103.843,DXY,index
2023-03-17,103.71,DXY,index
2023-03-16,104.42,DXY,index
2023-03-15,104.65,DXY,index
2023-03-14,103.6,DXY,index
2023-03-13,103.6,DXY,index
2023-03-10,104.58,DXY,index
2023-03-09,105.31,DXY,index
2023-03-08,105.66,DXY,index
2023-03-07,105.62,DXY,index
2023-03-06,104.35,DXY,index
2023-03-03,104.52,DXY,index
2023-03-02,105.03,DXY,index
2023-03-01,104.48,DXY,index
2023-02-28,104.87,DXY,index
2023-02-27,104.67,DXY,index
2023-02-24,105.21,DXY,index
2023-02-23,104.6,DXY,index
2023-02-22,104.59,DXY,index
2023-02-21,104.192,DXY,index
2023-02-17,103.88,DXY,index
2023-02-16,104.005,DXY,index
2023-02-15,103.84,DXY,index
2023-02-14,103.243,DXY,index
2023-02-13,103.282,DXY,index
2023-02-10,103.571,DXY,index
2023-02-09,103.262,DXY,index
2023-02-08,103.483,DXY,index
2023-02-07,103.373,DXY,index
2023-02-06,103.6,DXY,index
2023-02-03,103.0,DXY,index
2023-02-02,101.719,DXY,index
2023-02-01,101.141,DXY,index
2023-01-31,102.039,DXY,index
2023-01-30,102.268,DXY,index
2023-01-27,101.953,DXY,index
2023-01-26,101.809,DXY,index
2023-01-25,101.653,DXY,index
2023-01-24,101.955,DXY,index
2023-01-23,102.064,DXY,index
2023-01-20,101.998,DXY,index
2023-01-19,102.084,DXY,index
2023-01-18,102.43,DXY,index
2023-01-17,102.372,DXY,index
2023-01-13,102.176,DXY,index
2023-01-12,102.229,DXY,index
2023-01-11,103.269,DXY,index
2023-01-10,103.281,DXY,index
2023-01-09,103.19,DXY,index
2023-01-06,103.898,DXY,index
2023-01-05,105.143,DXY,index
2023-01-04,104.267,DXY,index
2023-01-03,104.647,DXY,index
2022-12-30,103.511,DXY,index
2022-12-29,103.924,DXY,index
2022-12-28,104.554,DXY,index
2022-12-27,104.19,DXY,index
2022-12-23,104.329,DXY,index
2022-12-22,104.381,DXY,index
2022-12-21,104.195,DXY,index
2022-12-20,104.041,DXY,index
2022-12-19,104.711,DXY,index
2022-12-16,104.77,DXY,index
2022-12-15,104.593,DXY,index
2022-12-14,103.629,DXY,index
2022-12-13,104.063,DXY,index
2022-12-12,105.026,DXY,index
2022-12-09,104.963,DXY,index
2022-12-08,104.794,DXY,index
2022-12-07,105.152,DXY,index
2022-12-06,105.535,DXY,index
2022-12-05,105.357,DXY,index
2022-12-02,104.564,DXY,index
2022-12-01,104.72,DXY,index
2022-11-30,106.01,DXY,index
2022-11-29,106.855,DXY,index
2022-11-28,106.719,DXY,index
2022-11-25,106.016,DXY,index
2022-11-23,106.076,DXY,index
2022-11-22,107.175,DXY,index
2022-11-21,107.797,DXY,index
2022-11-18,106.971,DXY,index
2022-11-17,106.645,DXY,index
2022-11-16,106.245,DXY,index
2022-11-15,106.511,DXY,index
2022-11-14,106.848,DXY,index
2022-11-11,106.375,DXY,index
2022-11-10,107.995,DXY,index
2022-11-09,110.467,DXY,index
2022-11-08,109.655,DXY,index
2022-11-07,110.196,DXY,index
2022-11-04,110.768,DXY,index
2022-11-03,112.945,DXY,index
2022-11-02,111.999,DXY,index
2022-11-01,111.521,DXY,index
2022-10-31,111.575,DXY,index
2022-10-28,110.674,DXY,index
2022-10-27,110.509,DXY,index
2022-10-26,109.706,DXY,index
2022-10-25,110.883,DXY,index
2022-10-24,111.998,DXY,index
2022-10-21,111.86,DXY,index
2022-10-20,112.87,DXY,index
2022-10-19,112.895,DXY,index
2022-10-18,112.054,DXY,index
2022-10-17,112.175,DXY,index
2022-10-14,113.252,DXY,index
2022-10-13,112.49,DXY,index
2022-10-12,113.283,DXY,index
2022-10-11,113.233,DXY,index
2022-10-10,113.154,DXY,index
2022-10-07,112.779,DXY,index
2022-10-06,112.23,DXY,index
2022-10-05,111.178,DXY,index
2022-10-04,110.137,DXY,index
2022-10-03,111.649,DXY,index
2022-09-30,112.165,DXY,index
2022-09-29,112.137,DXY,index
2022-09-28,112.747,DXY,index
2022-09-27,114.185,DXY,index
2022-09-26,114.096,DXY,index
2022-09-23,112.99,DXY,index
2022-09-22,111.249,DXY,index
2022-09-21,111.216,DXY,index
2022-09-20,110.139,DXY,index
2022-09-19,109.594,DXY,index
2022-09-16,109.654,DXY,index
2022-09-15,109.725,DXY,index
2022-09-14,109.659,DXY,index
2022-09-13,109.867,DXY,index
2022-09-12,108.361,DXY,index
2022-09-09,108.981,DXY,index
2022-09-08,109.649,DXY,index
2022-09-07,109.548,DXY,index
2022-09-06,110.249,DXY,index
2022-09-02,109.634,DXY,index
2022-09-01,109.672,DXY,index
2022-08-31,108.707,DXY,index
2022-08-30,108.798,DXY,index
2022-08-29,108.786,DXY,index
2022-08-26,108.821,DXY,index
2022-08-25,108.408,DXY,index
2022-08-24,108.598,DXY,index
2022-08-23,108.538,DXY,index
2022-08-22,108.956,DXY,index
2022-08-19,108.081,DXY,index
2022-08-18,107.445,DXY,index
2022-08-17,106.621,DXY,index
2022-08-16,106.467,DXY,index
2022-08-15,106.52,DXY,index
2022-08-12,105.661,DXY,index
2022-08-11,105.186,DXY,index
2022-08-10,105.21,DXY,index
2022-08-09,106.342,DXY,index
2022-08-08,106.407,DXY,index
2022-08-05,106.588,DXY,index
2022-08-04,105.732,DXY,index
2022-08-03,106.382,DXY,index
2022-08-02,106.288,DXY,index
2022-08-01,105.409,DXY,index
2022-07-29,105.894,DXY,index
2022-07-28,106.254,DXY,index
2022-07-27,106.375,DXY,index
2022-07-26,107.252,DXY,index
2022-07-25,106.432,DXY,index
2022-07-22,106.573,DXY,index
2022-07-21,106.735,DXY,index
2022-07-20,107.058,DXY,index
2022-07-19,106.74,DXY,index
2022-07-18,107.435,DXY,index
2022-07-15,108.018,DXY,index
2022-07-14,108.652,DXY,index
2022-07-13,107.998,DXY,index
2022-07-12,108.173,DXY,index
2022-07-11,108.175,DXY,index
2022-07-08,106.963,DXY,index
2022-07-07,107.041,DXY,index
2022-07-06,107.048,DXY,index
2022-07-05,106.495,DXY,index
2022-07-01,105.121,DXY,index
2022-06-30,104.728,DXY,index
2022-06-29,105.119,DXY,index
2022-06-28,104.469,DXY,index
2022-06-27,103.978,DXY,index
2022-06-24,104.088,DXY,index
2022-06-23,104.343,DXY,index
2022-06-22,104.199,DXY,index
2022-06-21,104.449,DXY,index
2022-06-20,104.374,DXY,index
2022-06-17,104.674,DXY,index
2022-06-16,103.729,DXY,index
2022-06-15,104.792,DXY,index
2022-06-14,105.484,DXY,index
2022-06-13,105.193,DXY,index
2022-06-10,104.184,DXY,index
2022-06-09,103.349,DXY,index
2022-06-08,102.563,DXY,index
2022-06-07,102.311,DXY,index
2022-06-06,102.389,DXY,index
2022-06-03,102.152,DXY,index
2022-06-02,101.925,DXY,index
2022-06-01,102.567,DXY,index
2022-05-31,101.775,DXY,index
2022-05-27,101.655,DXY,index
2022-05-26,101.803,DXY,index
2022-05-25,102.144,DXY,index
2022-05-24,101.791,DXY,index
2022-05-23,102.016,DXY,index
2022-05-20,103.047,DXY,index
2022-05-19,102.797,DXY,index
2022-05-18,103.888,DXY,index
2022-05-17,103.347,DXY,index
2022-05-16,104.23,DXY,index
2022-05-13,104.569,DXY,index
2022-05-12,104.815,DXY,index
2022-05-11,104.006,DXY,index
2022-05-10,103.89,DXY,index
2022-05-09,103.717,DXY,index
2022-05-06,103.625,DXY,index
2022-05-05,103.482,DXY,index
2022-05-04,102.625,DXY,index
2022-05-03,103.442,DXY,index
2022-05-02,103.636,DXY,index
2022-04-29,103.165,DXY,index
2022-04-28,103.591,DXY,index
2022-04-27,102.961,DXY,index
2022-04-26,102.307,DXY,index
2022-04-25,101.716,DXY,index
2022-04-22,101.179,DXY,index
2022-04-21,100.583,DXY,index
2022-04-20,100.296,DXY,index
2022-04-19,100.972,DXY,index
2022-04-18,100.785,DXY,index
2022-04-14,100.353,DXY,index
2022-04-13,99.9,DXY,index
2022-04-12,100.293,DXY,index
2022-04-11,99.988,DXY,index
2022-04-08,99.83,DXY,index
2022-04-07,99.781,DXY,index
2022-04-06,99.585,DXY,index
2022-04-05,99.47,DXY,index
2022-04-04,98.99,DXY,index
2022-04-01,98.63,DXY,index
2022-03-31,98.31,DXY,index
2022-03-30,97.79,DXY,index
2022-03-29,98.4,DXY,index
2022-03-28,99.09,DXY,index
2022-03-25,98.81,DXY,index
2022-03-24,98.79,DXY,index
2022-03-23,98.62,DXY,index
2022-03-22,98.49,DXY,index
2022-03-21,98.5,DXY,index
2022-03-18,98.23,DXY,index
2022-03-17,98.01,DXY,index
2022-03-16,98.38,DXY,index
2022-03-15,99.07,DXY,index
2022-03-14,99.06,DXY,index
2022-03-11,99.12,DXY,index
2022-03-10,98.51,DXY,index
2022-03-09,97.97,DXY,index
2022-03-08,99.06,DXY,index
2022-03-07,99.29,DXY,index
2022-03-04,98.65,DXY,index
2022-03-03,97.79,DXY,index
2022-03-02,97.39,DXY,index
2022-03-01,97.41,DXY,index
2022-02-28,96.71,DXY,index
2022-02-25,96.62,DXY,index
2022-02-24,97.14,DXY,index
2022-02-23,96.19,DXY,index
2022-02-22,96.03,DXY,index
2022-02-18,96.04,DXY,index
2022-02-17,95.8,DXY,index
2022-02-16,95.7,DXY,index
2022-02-15,95.99,DXY,index
2022-02-14,96.37,DXY,index
2022-02-11,96.08,DXY,index
2022-02-10,95.55,DXY,index
2022-02-09,95.49,DXY,index
2022-02-08,95.64,DXY,index
2022-02-07,95.4,DXY,index
2022-02-04,95.48,DXY,index
2022-02-03,95.38,DXY,index
2022-02-02,95.94,DXY,index
2022-02-01,96.39,DXY,index
2022-01-31,96.54,DXY,index
2022-01-28,97.27,DXY,index
2022-01-27,97.26,DXY,index
2022-01-26,96.49,DXY,index
2022-01-25,95.95,DXY,index
2022-01-24,95.92,DXY,index
2022-01-21,95.64,DXY,index
2022-01-20,95.74,DXY,index
2022-01-19,95.51,DXY,index
2022-01-18,95.73,DXY,index
2022-01-14,95.17,DXY,index
2022-01-13,94.79,DXY,index
2022-01-12,95.0,DXY,index
2022-01-11,95.62,DXY,index
2022-01-10,95.99,DXY,index
2022-01-07,95.74,DXY,index
2022-01-06,96.25,DXY,index
2022-01-05,96.19,DXY,index
2022-01-04,96.29,DXY,index
2022-01-03,96.24,DXY,index
2021-12-31,95.67,DXY,index
2021-12-30,95.97,DXY,index
2021-12-29,95.93,DXY,index
2021-12-28,96.2,DXY,index
2021-12-27,96.09,DXY,index
2021-12-23,96.02,DXY,index
2021-12-22,96.08,DXY,index
2021-12-21,96.49,DXY,index
2021-12-20,96.55,DXY,index
2021-12-17,96.57,DXY,index
2021-12-16,96.04,DXY,index
2021-12-15,96.51,DXY,index
2021-12-14,96.57,DXY,index
2021-12-13,96.32,DXY,index
2021-12-10,96.05,DXY,index
2021-12-09,96.27,DXY,index
2021-12-08,95.89,DXY,index
2021-12-07,96.37,DXY,index
2021-12-06,96.29,DXY,index
2021-12-03,96.12,DXY,index
2021-12-02,96.13,DXY,index
2021-12-01,96.05,DXY,index
2021-11-30,95.99,DXY,index
2021-11-29,96.34,DXY,index
2021-11-26,96.09,DXY,index
2021-11-24,96.84,DXY,index
2021-11-23,96.49,DXY,index
2021-11-22,96.5,DXY,index
2021-11-19,96.07,DXY,index
2021-11-18,95.54,DXY,index
2021-11-17,95.83,DXY,index
2021-11-16,95.92,DXY,index
2021-11-15,95.41,DXY,index
2021-11-12,95.13,DXY,index
2021-11-11,95.18,DXY,index
2021-11-10,94.85,DXY,index
2021-11-09,93.96,DXY,index
2021-11-08,94.05,DXY,index
2021-11-05,94.32,DXY,index
2021-11-04,94.35,DXY,index
2021-11-03,93.86,DXY,index
2021-11-02,94.09,DXY,index
2021-11-01,93.88,DXY,index
2021-10-29,94.12,DXY,index
2021-10-28,93.35,DXY,index
2021-10-27,93.86,DXY,index
2021-10-26,93.95,DXY,index
2021-10-25,93.81,DXY,index
2021-10-22,93.61,DXY,index
2021-10-21,93.77,DXY,index
2021-10-20,93.56,DXY,index
2021-10-19,93.79,DXY,index
2021-10-18,93.95,DXY,index
2021-10-15,93.94,DXY,index
2021-10-14,93.96,DXY,index
2021-10-13,94.08,DXY,index
2021-10-12,94.52,DXY,index
2021-10-11,94.32,DXY,index
2021-10-08,94.07,DXY,index
2021-10-07,94.22,DXY,index
2021-10-06,94.27,DXY,index
2021-10-05,93.98,DXY,index
2021-10-04,93.81,DXY,index
2021-10-01,94.04,DXY,index
2021-09-30,94.25,DXY,index
2021-09-29,94.34,DXY,index
2021-09-28,93.77,DXY,index
2021-09-27,93.38,DXY,index
2021-09-24,93.33,DXY,index
2021-09-23,93.1,DXY,index
2021-09-22,93.46,DXY,index
2021-09-21,93.2,DXY,index
2021-09-20,93.24,DXY,index
2021-09-17,93.2,DXY,index
2021-09-16,92.86,DXY,index
2021-09-15,92.49,DXY,index
2021-09-14,92.65,DXY,index
2021-09-13,92.62,DXY,index
2021-09-10,92.58,DXY,index
2021-09-09,92.48,DXY,index
2021-09-08,92.65,DXY,index
2021-09-07,92.52,DXY,index
2021-09-03,92.04,DXY,index
2021-09-02,92.23,DXY,index
2021-09-01,92.45,DXY,index
2021-08-31,92.63,DXY,index
2021-08-30,92.65,DXY,index
2021-08-27,92.69,DXY,index
2021-08-26,93.06,DXY,index
2021-08-25,92.83,DXY,index
2021-08-24,92.89,DXY,index
2021-08-23,92.96,DXY,index
2021-08-20,93.5,DXY,index
2021-08-19,93.57,DXY,index
2021-08-18,93.14,DXY,index
2021-08-17,93.13,DXY,index
2021-08-16,92.63,DXY,index
2021-08-13,92.52,DXY,index
2021-08-12,93.04,DXY,index
2021-08-11,92.91,DXY,index
2021-08-10,93.06,DXY,index
2021-08-09,92.95,DXY,index
2021-08-06,92.8,DXY,index
2021-08-05,92.24,DXY,index
2021-08-04,92.27,DXY,index
2021-08-03,92.08,DXY,index
2021-08-02,92.05,DXY,index
2021-07-30,92.17,DXY,index
2021-07-29,91.86,DXY,index
2021-07-28,92.32,DXY,index
2021-07-27,92.43,DXY,index
2021-07-26,92.65,DXY,index
2021-07-23,92.91,DXY,index
2021-07-22,92.82,DXY,index
2021-07-21,92.75,DXY,index
2021-07-20,92.97,DXY,index
2021-07-19,92.89,DXY,index
2021-07-16,92.69,DXY,index
2021-07-15,92.62,DXY,index
2021-07-14,92.41,DXY,index
2021-07-13,92.75,DXY,index
2021-07-12,92.23,DXY,index
2021-07-09,92.13,DXY,index
2021-07-08,92.36,DXY,index
2021-07-07,92.64,DXY,index
2021-07-06,92.55,DXY,index
2021-07-02,92.23,DXY,index
2021-07-01,92.6,DXY,index
2021-06-30,92.44,DXY,index
2021-06-29,92.05,DXY,index
2021-06-28,91.88,DXY,index
2021-06-25,91.81,DXY,index
2021-06-24,91.82,DXY,index
2021-06-23,91.8,DXY,index
2021-06-22,91.73,DXY,index
2021-06-21,91.86,DXY,index
2021-06-18,92.23,DXY,index
2021-06-17,91.89,DXY,index
2021-06-16,91.13,DXY,index
2021-06-15,90.54,DXY,index
2021-06-14,90.52,DXY,index
2021-06-11,90.56,DXY,index
2021-06-10,90.08,DXY,index
2021-06-09,90.12,DXY,index
2021-06-08,90.08,DXY,index
2021-06-07,89.95,DXY,index
2021-06-04,90.14,DXY,index
2021-06-03,90.5,DXY,index
2021-06-02,89.9,DXY,index
2021-06-01,89.83,DXY,index
2021-05-28,90.03,DXY,index
2021-05-27,89.97,DXY,index
2021-05-26,90.04,DXY,index
2021-05-25,89.64,DXY,index
2021-05-24,89.83,DXY,index
2021-05-21,90.02,DXY,index
2021-05-20,89.81,DXY,index
2021-05-19,90.19,DXY,index
2021-05-18,89.75,DXY,index
2021-05-17,90.22,DXY,index
2021-05-14,90.32,DXY,index
2021-05-13,90.75,DXY,index
2021-05-12,90.71,DXY,index
2021-05-11,90.14,DXY,index
2021-05-10,90.21,DXY,index
2021-05-07,90.23,DXY,index
2021-05-06,90.95,DXY,index
2021-05-05,91.31,DXY,index
2021-05-04,91.29,DXY,index
2021-05-03,90.95,DXY,index
2021-04-30,91.28,DXY,index
2021-04-29,90.61,DXY,index
2021-04-28,90.61,DXY,index
2021-04-27,90.91,DXY,index
2021-04-26,90.81,DXY,index
2021-04-23,90.86,DXY,index
2021-04-22,91.33,DXY,index
2021-04-21,91.16,DXY,index
2021-04-20,91.24,DXY,index
2021-04-19,91.07,DXY,index
2021-04-16,91.56,DXY,index
2021-04-15,91.67,DXY,index
2021-04-14,91.69,DXY,index
2021-04-13,91.85,DXY,index
2021-04-12,92.14,DXY,index
2021-04-09,92.16,DXY,index
2021-04-08,92.06,DXY,index
2021-04-07,92.46,DXY,index
2021-04-06,92.34,DXY,index
2021-04-05,92.6,DXY,index
2021-04-01,92.93,DXY,index
2021-03-31,93.23,DXY,index
2021-03-30,93.3,DXY,index
2021-03-29,92.94,DXY,index
2021-03-26,92.77,DXY,index
2021-03-25,92.88,DXY,index
2021-03-24,92.53,DXY,index
2021-03-23,92.34,DXY,index
2021-03-22,91.8,DXY,index
2021-03-19,91.92,DXY,index
2021-03-18,91.85,DXY,index
2021-03-17,91.4,DXY,index
2021-03-16,91.87,DXY,index
2021-03-15,91.83,DXY,index
2021-03-12,91.68,DXY,index
2021-03-11,91.42,DXY,index
2021-03-10,91.79,DXY,index
2021-03-09,91.96,DXY,index
2021-03-08,92.31,DXY,index
2021-03-05,91.98,DXY,index
2021-03-04,91.63,DXY,index
2021-03-03,90.95,DXY,index
2021-03-02,90.79,DXY,index
2021-03-01,91.04,DXY,index
2021-02-26,90.93,DXY,index
2021-02-25,90.13,DXY,index
2021-02-24,90.18,DXY,index
2021-02-23,90.17,DXY,index
2021-02-22,90.01,DXY,index
2021-02-19,90.36,DXY,index
2021-02-18,90.59,DXY,index
2021-02-17,90.95,DXY,index
2021-02-16,90.51,DXY,index
2021-02-12,90.48,DXY,index
2021-02-11,90.42,DXY,index
2021-02-10,90.37,DXY,index
2021-02-09,90.44,DXY,index
2021-02-08,90.93,DXY,index
2021-02-05,91.04,DXY,index
2021-02-04,91.53,DXY,index
2021-02-03,91.12,DXY,index
2021-02-02,91.2,DXY,index
2021-02-01,91.02,DXY,index
2021-01-29,90.58,DXY,index
2021-01-28,90.46,DXY,index
2021-01-27,90.65,DXY,index
2021-01-26,90.17,DXY,index
2021-01-25,90.39,DXY,index
2021-01-22,90.24,DXY,index
2021-01-21,90.13,DXY,index
2021-01-20,90.47,DXY,index
2021-01-19,90.5,DXY,index
2021-01-15,90.78,DXY,index
2021-01-14,90.24,DXY,index
2021-01-13,90.32,DXY,index
2021-01-12,90.05,DXY,index
2021-01-11,90.54,DXY,index
2021-01-08,90.1,DXY,index
2021-01-07,89.83,DXY,index
2021-01-06,89.53,DXY,index
2021-01-05,89.44,DXY,index
2021-01-04,89.88,DXY,index
2020-12-31,89.94,DXY,index
2020-12-30,89.63,DXY,index
2020-12-29,90.01,DXY,index
2020-12-28,90.34,DXY,index
2020-12-24,90.33,DXY,index
2020-12-23,90.41,DXY,index
2020-12-22,90.65,DXY,index
2020-12-21,90.04,DXY,index
2020-12-18,90.02,DXY,index
2020-12-17,89.82,DXY,index
2020-12-16,90.45,DXY,index
2020-12-15,90.47,DXY,index
2020-12-14,90.71,DXY,index
2020-12-11,90.98,DXY,index
2020-12-10,90.79,DXY,index
2020-12-09,91.09,DXY,index
2020-12-08,90.97,DXY,index
2020-12-07,90.79,DXY,index
2020-12-04,90.7,DXY,index
2020-12-03,90.71,DXY,index
2020-12-02,91.12,DXY,index
2020-12-01,91.31,DXY,index
2020-11-30,91.87,DXY,index
2020-11-27,91.79,DXY,index
2020-11-25,91.99,DXY,index
2020-11-24,92.23,DXY,index
2020-11-23,92.51,DXY,index
2020-11-20,92.39,DXY,index
2020-11-19,92.29,DXY,index
2020-11-18,92.32,DXY,index
2020-11-17,92.42,DXY,index
2020-11-16,92.57,DXY,index
2020-11-13,92.76,DXY,index
2020-11-12,92.96,DXY,index
2020-11-11,93.04,DXY,index
2020-11-10,92.75,DXY,index
2020-11-09,92.73,DXY,index
2020-11-06,92.23,DXY,index
2020-11-05,92.53,DXY,index
2020-11-04,93.41,DXY,index
2020-11-03,93.55,DXY,index
2020-11-02,94.05,DXY,index
2020-10-30,94.04,DXY,index
2020-10-29,93.96,DXY,index
2020-10-28,93.41,DXY,index
2020-10-27,92.94,DXY,index
2020-10-26,93.05,DXY,index
2020-10-23,92.77,DXY,index
2020-10-22,92.95,DXY,index
2020-10-21,92.61,DXY,index
2020-10-20,93.07,DXY,index
2020-10-19,93.43,DXY,index
2020-10-16,93.68,DXY,index
2020-10-15,93.86,DXY,index
2020-10-14,93.38,DXY,index
2020-10-13,93.53,DXY,index
2020-10-12,93.07,DXY,index
2020-10-09,93.06,DXY,index
2020-10-08,93.61,DXY,index
2020-10-07,93.63,DXY,index
2020-10-06,93.83,DXY,index
2020-10-05,93.51,DXY,index
2020-10-02,93.84,DXY,index
2020-10-01,93.71,DXY,index
2020-09-30,93.89,DXY,index
2020-09-29,93.89,DXY,index
2020-09-28,94.26,DXY,index
2020-09-25,94.58,DXY,index
2020-09-24,94.35,DXY,index
2020-09-23,94.39,DXY,index
2020-09-22,93.99,DXY,index
2020-09-21,93.54,DXY,index
2020-09-18,92.93,DXY,index
2020-09-17,92.97,DXY,index
2020-09-16,93.21,DXY,index
2020-09-15,93.05,DXY,index
2020-09-14,93.07,DXY,index
2020-09-11,93.33,DXY,index
2020-09-10,93.34,DXY,index
2020-09-09,93.26,DXY,index
2020-09-08,93.48,DXY,index
2020-09-04,92.72,DXY,index
2020-09-03,92.74,DXY,index
2020-09-02,92.85,DXY,index
2020-09-01,92.34,DXY,index
2020-08-31,92.14,DXY,index
2020-08-28,92.37,DXY,index
2020-08-27,93.01,DXY,index
2020-08-26,93.01,DXY,index
2020-08-25,93.02,DXY,index
2020-08-24,93.3,DXY,index
2020-08-21,93.25,DXY,index
2020-08-20,92.79,DXY,index
2020-08-19,92.89,DXY,index
2020-08-18,92.27,DXY,index
2020-08-17,92.85,DXY,index
2020-08-14,93.1,DXY,index
2020-08-13,93.34,DXY,index
2020-08-12,93.44,DXY,index
2020-08-11,93.63,DXY,index
2020-08-10,93.58,DXY,index
2020-08-07,93.44,DXY,index
2020-08-06,92.79,DXY,index
2020-08-05,92.83,DXY,index
2020-08-04,93.38,DXY,index
2020-08-03,93.5,DXY,index
2020-07-31,93.49,DXY,index
2020-07-30,93.02,DXY,index
2020-07-29,93.26,DXY,index
2020-07-28,93.76,DXY,index
2020-07-27,93.67,DXY,index
2020-07-24,94.44,DXY,index
2020-07-23,94.69,DXY,index
2020-07-22,94.97,DXY,index
2020-07-21,95.12,DXY,index
2020-07-20,95.83,DXY,index
2020-07-17,95.94,DXY,index
2020-07-16,96.35,DXY,index
2020-07-15,96.08,DXY,index
2020-07-14,96.26,DXY,index
2020-07-13,96.46,DXY,index
2020-07-10,96.65,DXY,index
2020-07-09,96.7,DXY,index
2020-07-08,96.43,DXY,index
2020-07-07,96.88,DXY,index
2020-07-06,96.79,DXY,index
2020-07-02,97.32,DXY,index
2020-07-01,97.2,DXY,index
2020-06-30,97.39,DXY,index
2020-06-29,97.54,DXY,index
2020-06-26,97.5,DXY,index
2020-06-25,97.43,DXY,index
2020-06-24,97.15,DXY,index
2020-06-23,96.69,DXY,index
2020-06-22,97.04,DXY,index
2020-06-19,97.62,DXY,index
2020-06-18,97.42,DXY,index
2020-06-17,97.16,DXY,index
2020-06-16,96.96,DXY,index
2020-06-15,96.68,DXY,index
2020-06-12,97.32,DXY,index
2020-06-11,96.73,DXY,index
2020-06-10,95.96,DXY,index
2020-06-09,96.32,DXY,index
2020-06-08,96.62,DXY,index
2020-06-05,96.94,DXY,index
2020-06-04,96.68,DXY,index
2020-06-03,97.28,DXY,index
2020-06-02,97.67,DXY,index
2020-06-01,97.83,DXY,index
2020-05-29,98.34,DXY,index
2020-05-28,98.38,DXY,index
2020-05-27,99.06,DXY,index
2020-05-26,98.91,DXY,index
2020-05-22,99.86,DXY,index
2020-05-21,99.37,DXY,index
2020-05-20,99.12,DXY,index
2020-05-19,99.37,DXY,index
2020-05-18,99.67,DXY,index
2020-05-15,100.4,DXY,index
2020-05-14,100.47,DXY,index
2020-05-13,100.24,DXY,index
2020-05-12,99.93,DXY,index
2020-05-11,100.24,DXY,index
2020-05-08,99.73,DXY,index
2020-05-07,99.89,DXY,index
2020-05-06,100.09,DXY,index
2020-05-05,99.71,DXY,index
2020-05-04,99.48,DXY,index
2020-05-01,98.8,DXY,index
2020-04-30,99.02,DXY,index
2020-04-29,99.57,DXY,index
2020-04-28,99.87,DXY,index
2020-04-27,100.04,DXY,index
2020-04-24,100.38,DXY,index
2020-04-23,100.43,DXY,index
2020-04-22,100.39,DXY,index
2020-04-21,100.26,DXY,index
